file_id	speaker	gender	Welsh	lexeme	vowel	vtype	next_cons	Ctype	dur_vwl	dur_cns	breath_dur_ms	brNORM	preasp_dur_ms	PRE_DUR	PRE_DUR_NORM	preNORM	br	pre	PRE	closure_dur_ms	burst_dur_ms	f0_ofst_rt	jitter	shimmer	max_F0	mean_F0	mean_f1_Hz	mean_f2_Hz	mean_f3_Hz	vwl_intensity_dB	zcr_1	zcr_2	zcr_3	zcr_4	zcr_5	zcr_breath	zcr_preasp	ZCR
F3-picio-1	11	F	L1	picio	i	mon	3k	fortis	51	407	18	2.890371758	25	43	3.761200116	3.218875825	1yes	1yes	1yes	116	98	-80	0.034	0.135	251	238	473	2697	3015	67	1000	1150	1150	1900	1800	1633	2400	2016.5
Ben-atal-1	1	M	L2	atal	a	mon	2t	fortis	81	345	42	3.737669618	30	72	4.276666119	3.401197382	1yes	1yes	1yes	23	92	-80	0.015	0.163	110	108	870	1458	2710	72	1333	1367	1333	1600	1267	1414	2620	2017
Ben-cacen-2	1	M	L2	cacen	a	mon	3k	fortis	70	347	18	2.890371758	52	70	4.248495242	3.951243719	1yes	1yes	1yes	53	67	-79	0.015	0.229	103	101	747	1360	2254	72	1500	1233	1433	1933	1600	1500	2544	2022
M1-cot-1	13	M	L1	cot	o	mon	2t	fortis	254	211	23	3.135494216	22	45	3.80666249	3.091042453	1yes	1yes	1yes	77	101	3	0.017	0.119	121	104	597	870	2826	73	1070	1060	1020	1020	1240	1350	2700	2025
Ruth-dadl-1	8	F	L2	dadl	a	mon	d	lenis	99	361	39	3.663561646	23	62	4.127134385	3.135494216	1yes	1yes	1yes	116	10	-79	0.018	0.087	221	194	578	1681	2566	75	1300	1500	1950	1625	1775	1700	2350	2025
F3-bedydd-1	11	F	L1	bedydd	e	mon	d	lenis	78	467	29	3.36729583	48	77	4.343805422	3.871201011	1yes	1yes	1yes	127	23	-77	0.023	0.075	116	113	777	2139	2909	68	1333	1033	1100	700	1300	1060	3000	2030
F2-brat-2	10	F	L1	brat	a	mon	2t	fortis	NA	207	33	3.496507561	57	90	4.49980967	4.043051268	1yes	1yes	1yes	24	115	-4	0.028	0.116	261	236	764	1644	2863	73	1233	1329	1414	1500	1743	1617	2450	2033.5
M1-taclus-1	13	M	L1	taclus	a	mon	3k	fortis	111	454	31	3.433987204	50	81	4.394449155	3.912023005	1yes	1yes	1yes	47	83	-78	0.029	0.103	123	117	580	1532	2613	73	1125	1100	1020	1450	1925	1740	2333	2036.5
F3-cot-1	11	F	L1	cot	o	mon	2t	fortis	218	264	35	3.555348061	116	151	5.017279837	4.753590191	1yes	1yes	1yes	73	65	-9	0.021	0.061	254	221	537	1123	2883	67	1063	1456	889	1025	1167	1383	2695	2039
Chloe-pecyn-1	3	F	L2	pecyn	e	mon	3k	fortis	85	370	32	3.465735903	18	50	3.912023005	2.890371758	1yes	1yes	1yes	86	49	-80	0.027	0.104	225	197	544	1954	2878	62	1133	1200	850	1267	1800	1580	2500	2040
Gareth-hac-1	5	M	L2	hac	a	mon	3k	fortis	110	247	22	3.091042453	76	98	4.584967479	4.33073334	1yes	1yes	1yes	99	62	24	0.038	0.097	110	109	807	1257	2516	65	1150	1425	1520	1500	1425	1400	2686	2043
M4-cot-1	16	M	L1	cot	o	mon	2t	fortis	209	258	28	3.33220451	11	39	3.663561646	2.397895273	1yes	1yes	1yes	67	170	-2	0.011	0.058	195	167	576	955	2590	78	1100	1063	1256	1263	1513	1400	2700	2050
George-bwyty-2	6	M	L2	bwyty	wy	diph	2t	fortis	NA	388	23	3.135494216	37	60	4.094344562	3.610917913	1yes	1yes	1yes	64	77	-78	0.019	0.064	115	114	406	1414	3055	76	650	700	675	660	1275	1150	2950	2050
F2-toc-1	10	F	L1	toc	o	mon	3k	fortis	58	365	21	3.044522438	82	103	4.634728988	4.406719247	1yes	1yes	1yes	168	106	4	0.033	0.154	248	239	760	1274	3132	68	1550	1550	1450	1467	950	1400	2700	2050
F1-atatti-1	9	F	L1	atat ti	a	mon	2t	fortis	57	203	34	3.526360525	26	60	4.094344562	3.258096538	1yes	1yes	1yes	51	55	-79	0.028	0.145	219	215	1016	1617	2924	64	2050	1750	2000	2133	1500	1833	2275	2054
Luke-roced-1	7	M	L2	roced	o	mon	3k	fortis	NA	401	17	2.833213344	56	73	4.290459441	4.025351691	1yes	1yes	1yes	90	46	-80	0.013	0.168	146	139	531	1078	2735	68	867	1133	1133	1033	1300	1450	2670	2060
Cath-clec-1	2	F	L2	clec	e	mon	3k	fortis	72	239	11	2.397895273	56	67	4.204692619	4.025351691	1yes	1yes	1yes	124	49	-3	0.015	0.109	191	184	814	1509	2452	79	1450	1500	1733	1867	1800	1600	2530	2065
Chloe-het-1	3	F	L2	het	e	mon	2t	fortis	158	183	68	4.219507705	22	90	4.49980967	3.091042453	1yes	1yes	1yes	81	70	-2	0.043	0.117	210	189	587	1828	2674	63	1467	1583	1900	1414	1233	1338	2800	2069
M4-potel-1	16	M	L1	potel	o	mon	2t	fortis	75	413	30	3.401197382	32	62	4.127134385	3.465735903	1yes	1yes	1yes	38	86	-79	0.027	0.123	193	177	529	1020	2620	73	1100	1100	1033	1400	1000	1160	2980	2070
Emily-digon-1	4	F	L2	digon	i	mon	g	lenis	60	460	25	3.218875825	31	56	4.025351691	3.433987204	1yes	1yes	1yes	110	18	-79	0.024	0.067	268	257	516	2775	3161	70	1900	2350	1733	950	900	925	3220	2072.5
Gareth-pecyn-1	5	M	L2	pecyn	e	mon	3k	fortis	68	474	16	2.772588722	21	37	3.610917913	3.044522438	1yes	1yes	1yes	99	46	-78	0.025	0.2	128	121	589	1611	2452	63	1050	1133	1133	800	1133	1250	2900	2075
Cath-brat-1	2	F	L2	brat	a	mon	2t	fortis	150	316	20	2.995732274	88	108	4.682131227	4.477336814	1yes	1yes	1yes	63	155	-0.002	0.009	0.064	206	194	817	1398	2372	80	1320	1567	1950	2100	1917	1667	2488	2077.5
Ben-llety-1	1	M	L2	llety	e	mon	2t	fortis	88	306	30	3.401197382	35	65	4.17438727	3.555348061	1yes	1yes	1yes	46	93	-77	0.023	0.229	110	107	667	1720	2733	77	1200	1100	1433	1750	1100	1600	2567	2083.5
M4-hac-1	16	M	L1	hac	a	mon	3k	fortis	100	294	12	2.48490665	64	76	4.33073334	4.158883083	1yes	1yes	1yes	114	107	-0.007	0.018	0.082	179	171	767	1085	2673	75	1450	1650	1700	1500	1567	1400	2767	2083.5
Ruth-capel-1	8	F	L2	capel	a	mon	1p	fortis	91	403	32	3.465735903	18	50	3.912023005	2.890371758	1yes	1yes	1yes	81	56	-79	0.022	0.104	235	208	710	1533	2765	76	1667	1450	1600	1925	2733	2580	1600	2090
Ruth-cip-1	8	F	L2	cip	i	mon	1p	fortis	116	258	53	3.970291914	29	82	4.406719247	3.36729583	1yes	1yes	1yes	136	83	-20	0.017	0.085	232	199	552	2478	3150	78	1025	1160	1150	1440	2800	1920	2260	2090
Ruth-atatti-1	8	F	L2	atat ti	a	mon	2t	fortis	100	567	33	3.496507561	20	53	3.970291914	2.995732274	1yes	1yes	1yes	185	120	-80	0.022	0.069	238	205	575	1696	2727	75	1133	1250	1250	1175	2875	2333	1867	2100
M4-lapio-1	16	M	L1	lapio	a	mon	1p	fortis	60	411	29	3.36729583	28	57	4.043051268	3.33220451	1yes	1yes	1yes	109	69	-79	0.02	0.215	174	165	646	1489	2893	74	1550	1700	1333	2200	2350	2040	2180	2110
Emily-cwt-1	4	F	L2	cwt	w	mon	2t	fortis	153	221	29	3.36729583	30	59	4.077537444	3.401197382	1yes	1yes	1yes	49	133	-3	0.01	0.061	284	272	517	1207	2944	76	1100	1067	1067	1117	1283	1380	2840	2110
M1-cacen-2	13	M	L1	cacen	a	mon	3k	fortis	78	409	20	2.995732274	58	78	4.356708827	4.060443011	1yes	1yes	1yes	66	66	-77	0.031	0.166	705	681	664	1548	2472	75	1233	1367	1433	2100	1800	2100	2127	2113.5
Cath-capel-1	2	F	L2	capel	a	mon	1p	fortis	65	409	13	2.564949357	31	44	3.784189634	3.433987204	1yes	1yes	1yes	81	46	-79	0.026	0.065	242	237	835	1411	2476	79	1900	1900	1850	1900	1350	1050	3180	2115
Emily-cot-1	4	F	L2	cot	o	mon	2t	fortis	241	180	30	3.401197382	18	48	3.871201011	2.890371758	1yes	1yes	1yes	47	106	-0.3	0.012	0.052	272	222	650	1071	2934	74	1333	1310	1289	1270	1233	1200	3033	2116.5
F2-atatti-1	10	F	L1	atat ti	a	mon	2t	fortis	57	509	30	3.401197382	45	75	4.317488114	3.80666249	1yes	1yes	1yes	34	126	-79	0.027	0.167	249	245	891	1536	2471	73	1600	1900	2000	1900	1300	1720	2513	2116.5
Cath-meipen-1	2	F	L2	meipen	ei	diph	1p	fortis	121	428	36	3.583518938	14	50	3.912023005	2.63905733	1yes	1yes	1yes	108	62	-79	0.009	0.058	230	223	418	2736	3403	77	2125	960	1300	1920	4100	3500	750	2125
M3-brat-1	15	M	L1	brat	a	mon	2t	fortis	NA	293	60	4.094344562	80	140	4.941642423	4.382026635	1yes	1yes	1yes	55	149	4	0.031	0.16	136	101	677	1436	2504	76	1050	1180	1480	1430	1890	1945	2307	2126
F2-Guto-1	10	F	L1	Guto	u	mon	2t	fortis	49	395	24	3.17805383	21	45	3.80666249	3.044522438	1yes	1yes	1yes	67	123	-80	0.026	0.138	274	251	442	2527	3215	72	1100	1050	1100	1450	900	1175	3100	2137.5
Emily-tatws-1	4	F	L2	tatws	a	mon	2t	fortis	81	428	20	2.995732274	47	67	4.204692619	3.850147602	1yes	1yes	1yes	57	76	-74	0.036	0.093	245	232	894	1377	2101	73	1700	1900	1767	1875	1650	1700	2575	2137.5
M3-hac-1	15	M	L1	hac	a	mon	3k	fortis	142	327	17	2.833213344	91	108	4.682131227	4.510859507	1yes	1yes	1yes	109	117	16	0.03	0.114	123	111	799	1317	2284	78	1280	1500	1440	1633	1840	2000	2282	2141
F4-het-1	12	F	L1	het	e	mon	2t	fortis	103	298	27	3.295836866	71	98	4.584967479	4.262679877	1yes	1yes	1yes	83	133	5	0.045	0.19	118	112	947	1692	2798	68	1950	1725	1775	1650	1150	1425	2869	2147
M3-cot-1	15	M	L1	cot	o	mon	2t	fortis	285	260	21	3.044522438	38	59	4.077537444	3.63758616	1yes	1yes	1yes	78	134	-2	0.013	0.081	132	103	581	938	2775	80	1073	1036	1158	1245	1400	1467	2829	2148
Gareth-clec-1	5	M	L2	clec	e	mon	3k	fortis	85	120	29	3.36729583	19	48	3.871201011	2.944438979	1yes	1yes	1yes	61	30	-9	--undefined--	--undefined--	118	113	611	1482	2545	56	867	1267	1275	1600	1867	1720	2600	2160
M1-tap-1	13	M	L1	tap	a	mon	1p	fortis	131	236	32	3.465735903	51	83	4.418840608	3.931825633	1yes	1yes	1yes	46	83	-3	0.03	0.119	128	124	690	1365	2706	79	1280	1380	1380	1583	2500	2300	2033	2166.5
Emily-toc-1	4	F	L2	toc	o	mon	3k	fortis	146	229	42	3.737669618	50	92	4.521788577	3.912023005	1yes	1yes	1yes	95	73	-3	0.01	0.065	274	248	669	1139	2671	73	1580	1517	1433	1550	1820	1771	2567	2169
Gareth-cacen-2	5	M	L2	cacen	a	mon	3k	fortis	74	352	28	3.33220451	26	54	3.988984047	3.258096538	1yes	1yes	1yes	71	48	-79	0.053	0.149	134	113	720	1286	2404	62	1400	1333	1133	1633	1467	1540	2800	2170
F4-betws-1	12	F	L1	betws	e	mon	2t	fortis	70	349	41	3.713572067	53	94	4.543294782	3.970291914	1yes	1yes	1yes	78	106	-79	0.02	0.109	263	258	799	1829	2938	70	1550	1567	1933	2033	1550	1900	2440	2170
Ruth-pwtyn-1	8	F	L2	pwtyn	w	mon	2t	fortis	75	434	26	3.258096538	17	43	3.761200116	2.833213344	1yes	1yes	1yes	44	97	-79	0.023	0.089	223	205	425	1188	2918	75	900	833	900	1167	1550	1350	3000	2175
Chloe-lapio-1	3	F	L2	lapio	a	mon	1p	fortis	54	370	26	3.258096538	21	47	3.850147602	3.044522438	1yes	1yes	1yes	100	55	-79	0.009	0.152	203	182	786	1604	2989	64	900	850	1650	2700	1400	2225	2133	2179
F1-cot-1	9	F	L1	cot	o	mon	2t	fortis	271	238	37	3.610917913	17	54	3.988984047	2.833213344	1yes	1yes	1yes	85	126	-3	0.012	0.06	248	211	595	1103	3038	65	1240	1309	1227	1273	1440	1617	2750	2183.5
Cath-hac-1	2	F	L2	hac	a	mon	3k	fortis	129	273	11	2.397895273	61	72	4.276666119	4.110873864	1yes	1yes	1yes	114	88	-0.6	0.014	0.061	217	202	1021	1486	2717	80	2940	2840	2540	2700	1920	1300	3073	2186.5
F1-potel-1	9	F	L1	potel	o	mon	2t	fortis	77	416	26	3.258096538	25	51	3.931825633	3.218875825	1yes	1yes	1yes	64	88	-80	0.045	0.122	226	219	716	1243	3192	61	1267	1300	1333	1867	1400	1500	2875	2187.5
George-bwyty-1	6	M	L2	bwyty	wy	diph	2t	fortis	NA	395	24	3.17805383	34	58	4.060443011	3.526360525	1yes	1yes	1yes	37	128	-79	0.013	0.082	111	108	384	1374	2750	73	625	680	620	650	900	825	3550	2187.5
Ruth-toc-1	8	F	L2	toc	o	mon	3k	fortis	136	286	40	3.688879454	43	83	4.418840608	3.761200116	1yes	1yes	1yes	118	114	-5	0.01	0.089	230	205	508	1260	2700	76	1000	1220	1267	920	1440	1300	3075	2187.5
Emily-het-1	4	F	L2	het	e	mon	2t	fortis	132	237	52	3.951243719	21	73	4.290459441	3.044522438	1yes	1yes	1yes	81	125	-2	0.038	0.132	218	153	799	1851	2551	69	1760	1720	1760	1800	1400	1644	2733	2188.5
F1-cacen-1	9	F	L1	cacen	a	mon	3k	fortis	76	466	61	4.110873864	28	89	4.48863637	3.33220451	1yes	1yes	1yes	67	76	-79	0.02	0.127	249	239	828	1244	2456	63	1900	1800	1833	2400	1850	2000	2380	2190
Emily-sut-1	4	F	L2	sut	u	mon	2t	fortis	138	241	30	3.401197382	24	54	3.988984047	3.17805383	1yes	1yes	1yes	50	157	-4	0.019	0.072	239	230	578	2099	3185	70	1040	1383	1100	1200	1520	1660	2725	2192.5
F1-clec-1	9	F	L1	clec	e	mon	3k	fortis	104	215	40	3.688879454	29	69	4.234106505	3.36729583	1yes	1yes	1yes	118	57	6	0.031	0.125	201	189	751	1503	2938	60	1575	1625	1200	1850	2300	2229	2160	2194.5
Ruth-taclus-1	8	F	L2	taclus	a	mon	3k	fortis	91	501	23	3.135494216	12	35	3.555348061	2.48490665	1yes	1yes	1yes	77	79	-79	0.021	0.089	245	217	651	1725	2900	75	1433	1575	1600	1325	2867	2500	1900	2200
George-cacen-1	6	M	L2	cacen	a	mon	3k	fortis	65	398	24	3.17805383	32	56	4.025351691	3.465735903	1yes	1yes	1yes	69	56	-80	0.056	0.081	127	106	688	1262	2270	75	1200	1367	1350	1433	1500	1500	2920	2210
M4-ap-1	16	M	L1	ap	a	mon	1p	fortis	126	277	27	3.295836866	30	57	4.043051268	3.401197382	1yes	1yes	1yes	169	68	3	0.01	0.084	171	167	793	1463	3091	73	1420	1360	1340	1360	2050	2100	2320	2210
F3-pwtyn-1	11	F	L1	pwtyn	u	mon	2t	fortis	73	426	26	3.258096538	24	50	3.912023005	3.17805383	1yes	1yes	1yes	82	101	-80	0.023	0.127	261	243	334	1152	2975	70	1100	967	967	1500	1267	1650	2775	2212.5
Cath-betws-1	2	F	L2	betws	e	mon	2t	fortis	70	643	20	2.995732274	51	71	4.262679877	3.931825633	1yes	1yes	1yes	58	84	-51	0.02	0.109	223	220	756	1911	2675	82	1300	1300	1333	1900	1500	1733	2711	2222
F3-cwt-1	11	F	L1	cwt	u	mon	2t	fortis	120	275	41	3.713572067	70	111	4.709530201	4.248495242	1yes	1yes	1yes	98	96	-1	0.022	0.106	269	227	396	1178	2969	68	975	940	880	1120	2350	1829	2615	2222
F4-cacen-2	12	F	L1	cacen	a	mon	3k	fortis	57	437	16	2.772588722	16	32	3.465735903	2.772588722	1yes	1yes	1yes	92	95	-80	0.021	0.116	252	250	946	1621	2725	66	1550	1450	1950	2367	2000	2100	2350	2225
Cath-llety-1	2	F	L2	llety	e	mon	2t	fortis	65	361	22	3.091042453	25	47	3.850147602	3.218875825	1yes	1yes	1yes	70	101	-79	0.027	0.134	211	207	667	1916	2835	80	1200	1267	1200	1267	1400	1300	3150	2225
M3-tatws-1	15	M	L1	tatws	a	mon	2t	fortis	86	575	20	2.995732274	35	55	4.007333185	3.555348061	1yes	1yes	1yes	84	111	-68	0.037	0.063	126	113	573	1192	3031	80	1033	1133	1025	1233	1967	2100	2350	2225
F1-het-1	9	F	L1	het	e	mon	2t	fortis	179	267	50	3.912023005	86	136	4.912654886	4.454347296	1yes	1yes	1yes	47	124	-2	0.017	0.087	216	199	829	1714	2846	60	1600	1657	1757	1300	1600	1533	2931	2232
M4-llety-1	16	M	L1	llety	e	mon	2t	fortis	71	347	28	3.33220451	16	44	3.784189634	2.772588722	1yes	1yes	1yes	58	107	-79	0.014	0.119	198	187	558	2041	2918	77	1200	1167	1100	1333	1750	1420	3050	2235
F4-potel-1	12	F	L1	potel	o	mon	2t	fortis	75	473	23	3.135494216	24	47	3.850147602	3.17805383	1yes	1yes	1yes	73	133	-80	0.013	0.081	272	268	745	1198	3318	69	1600	1667	1700	2200	1967	1925	2550	2237.5
Luke-tap-1	7	M	L2	tap	a	mon	1p	fortis	127	217	28	3.33220451	33	61	4.110873864	3.496507561	1yes	1yes	1yes	106	68	-0.2	0.016	0.133	151	138	657	1170	2905	71	1060	1220	1320	1640	2650	2300	2183	2241.5
M1-cic-1	13	M	L1	cic	i	mon	3k	fortis	139	228	27	3.295836866	55	82	4.406719247	4.007333185	1yes	1yes	1yes	67	96	-0.3	0.036	0.11	109	102	467	2129	2668	71	860	850	920	950	1700	1775	2710	2242.5
Ruth-clec-1	8	F	L2	clec	e	mon	3k	fortis	108	287	31	3.433987204	48	79	4.369447852	3.871201011	1yes	1yes	1yes	118	111	-5	0.028	0.114	193	180	737	1685	2757	74	1250	1475	1400	1420	2350	2260	2233	2246.5
Luke-atatti-1	7	M	L2	atat ti	a	mon	2t	fortis	69	223	16	2.772588722	10	26	3.258096538	2.302585093	1yes	1yes	1yes	64	58	-77	0.035	0.132	131	129	591	1379	2841	63	1400	1267	1133	1833	2700	3000	1500	2250
M3-patrwm-1	15	M	L1	patrwm	a	mon	2t	fortis	68	521	20	2.995732274	40	60	4.094344562	3.688879454	1yes	1yes	1yes	80	154	-80	0.041	0.308	130	116	669	1211	2607	79	1300	1100	1433	1650	1167	1467	3043	2255
F3-budr-1	11	F	L1	budr	u	mon	d	lenis	59	541	29	3.36729583	35	64	4.158883083	3.555348061	1yes	1yes	1yes	140	26	-66	0.025	0.14	256	232	580	2488	3246	69	1000	950	1667	2700	1400	2160	2350	2255
F1-lapio-1	9	F	L1	lapio	a	mon	1p	fortis	66	409	21	3.044522438	57	78	4.356708827	4.043051268	1yes	1yes	1yes	98	80	-79	0.022	0.11	221	218	726	1284	3025	64	1650	1433	1400	1833	2400	2300	2220	2260
F3-bwyty-2	11	F	L1	bwyty	wy	diph	2t	fortis	NA	392	33	3.496507561	54	87	4.465908119	3.988984047	1yes	1yes	1yes	88	111	-79	0.01	0.063	238	228	445	1744	2981	74	950	925	900	975	2075	1667	2860	2263.5
Cath-cacen-1	2	F	L2	cacen	a	mon	3k	fortis	64	421	11	2.397895273	41	52	3.951243719	3.713572067	1yes	1yes	1yes	58	78	-80	0.015	0.111	223	220	942	1559	2352	80	1350	1633	2250	2467	1650	1700	2829	2264.5
M1-picio-1	13	M	L1	picio	i	mon	3k	fortis	79	393	21	3.044522438	0	21	3.044522438	NA	1yes	2no	1yes	23	26	-80	0.059	0.215	120	112	320	2311	2878	71	633	667	700	3100	3767	4533	0	2266.5
M4-brat-2	16	M	L1	brat	a	mon	2t	fortis	120	283	14	2.63905733	44	58	4.060443011	3.784189634	1yes	1yes	1yes	69	161	-2	0.011	0.044	186	171	685	1216	2642	77	1150	1480	1400	1300	1450	1200	3338	2269
Chloe-betws-1	3	F	L2	betws	e	mon	2t	fortis	66	396	32	3.465735903	28	60	4.094344562	3.33220451	1yes	1yes	1yes	58	74	-73	0.032	0.114	201	195	509	1676	2840	63	1300	1200	900	1867	1750	1800	2740	2270
George-cic-1	6	M	L2	cic	i	mon	3k	fortis	103	260	15	2.708050201	37	52	3.951243719	3.610917913	1yes	1yes	1yes	84	129	-5	0.011	0.059	114	110	427	1747	2437	77	775	900	875	850	775	800	3750	2275
M1-potel-1	13	M	L1	potel	o	mon	2t	fortis	89	394	26	3.258096538	41	67	4.204692619	3.713572067	1yes	1yes	1yes	31	126	-78	0.043	0.15	126	121	610	1268	2953	70	1067	1125	1100	1525	1367	1650	2900	2275
Ben-pecyn-1	1	M	L2	pecyn	e	mon	3k	fortis	79	346	25	3.218875825	31	56	4.025351691	3.433987204	1yes	1yes	1yes	52	59	-79	0.069	0.241	116	105	712	1818	2883	73	1333	1133	1233	1533	1600	1675	2880	2277.5
F2-eto-1	10	F	L1	eto	e	mon	2t	fortis	85	423	29	3.36729583	33	62	4.127134385	3.496507561	1yes	1yes	1yes	54	124	-79	0.058	0.191	729	316	751	2067	3028	74	1600	1600	1500	1900	1267	1440	3117	2278.5
F3-cic-1	11	F	L1	cic	i	mon	3k	fortis	81	272	26	3.258096538	55	81	4.394449155	4.007333185	1yes	1yes	1yes	81	127	3	0.024	0.123	269	242	492	2551	3070	76	1067	1000	933	1000	2633	2275	2300	2287.5
Luke-llety-1	7	M	L2	llety	e	mon	2t	fortis	80	341	32	3.465735903	21	53	3.970291914	3.044522438	1yes	1yes	1yes	59	97	-80	0.026	0.09	145	133	442	1877	2801	70	800	833	900	1100	1767	1480	3100	2290
F1-cwt-1	9	F	L1	cwt	u	mon	2t	fortis	164	260	29	3.36729583	32	61	4.110873864	3.465735903	1yes	1yes	1yes	88	130	-11	0.015	0.064	253	234	503	1132	2995	65	933	1286	1217	1100	1217	1200	3380	2290
F4-cot-1	12	F	L1	cot	o	mon	2t	fortis	132	301	36	3.583518938	63	99	4.59511985	4.143134726	1yes	1yes	1yes	111	118	-3	0.016	0.075	260	234	763	1061	3338	72	1520	1460	1760	1633	1750	1650	2933	2291.5
F3-capel-1	11	F	L1	capel	a	mon	1p	fortis	61	481	20	2.995732274	39	59	4.077537444	3.663561646	1yes	1yes	1yes	138	77	-79	0.019	0.115	236	227	875	1692	2514	74	1800	1800	1833	1750	1700	1700	2886	2293
George-taclus-1	6	M	L2	taclus	a	mon	3k	fortis	64	570	27	3.295836866	46	73	4.290459441	3.828641396	1yes	1yes	1yes	87	51	-60	0.043	0.134	131	126	653	1113	2703	73	1700	1367	1400	1300	1150	1300	3288	2294
Cath-dagr-1	2	F	L2	dagr	a	mon	g	lenis	89	330	12	2.48490665	50	62	4.127134385	3.912023005	1yes	1yes	1yes	63	25	-79	0.017	0.112	245	203	850	1425	2541	77	1400	1700	1600	2100	2000	1800	2789	2294.5
Chloe-eto-1	3	F	L2	eto	e	mon	2t	fortis	68	308	25	3.218875825	20	45	3.80666249	2.995732274	1yes	1yes	1yes	54	78	-80	0.028	0.132	186	184	538	1887	3007	62	1100	1400	1233	1500	2700	2625	1967	2296
Emily-betws-1	4	F	L2	betws	e	mon	2t	fortis	96	567	33	3.496507561	29	62	4.127134385	3.36729583	1yes	1yes	1yes	103	94	-74	0.028	0.093	267	253	764	1853	2741	76	1467	1525	1600	1850	1433	1517	3080	2298.5
F2-hac-1	10	F	L1	hac	a	mon	3k	fortis	83	282	16	2.772588722	122	138	4.927253685	4.804021045	1yes	1yes	1yes	66	84	-0.9	0.011	0.063	271	263	954	1641	2686	76	2167	2067	1767	1750	1400	1500	3109	2304.5
F3-baban-1	11	F	L1	baban	a	mon	b	lenis	84	527	30	3.401197382	36	66	4.189654742	3.583518938	1yes	1yes	1yes	139	9	-79	0.044	0.119	229	226	964	1652	2987	70	1567	1800	1825	2333	2333	2520	2100	2310
Luke-lapio-1	7	M	L2	lapio	a	mon	1p	fortis	50	312	18	2.890371758	44	62	4.127134385	3.784189634	1yes	1yes	1yes	80	42	-78	0.022	0.11	134	130	668	1256	2921	68	1350	1200	1650	1650	1000	1233	3388	2310.5
F3-lwcus-1	11	F	L1	lwcus	u	mon	3k	fortis	NA	593	25	3.218875825	48	73	4.290459441	3.871201011	1yes	1yes	1yes	117	99	-69	0.015	0.125	265	246	373	1184	2946	75	1100	1067	1033	1833	2167	2325	2311	2318
M4-atatti-1	16	M	L1	atat ti	a	mon	2t	fortis	79	179	13	2.564949357	30	43	3.761200116	3.401197382	1yes	1yes	1yes	46	43	-80	0.053	0.2	184	166	745	1446	2759	72	1367	1167	1233	1500	1800	1400	3240	2320
Emily-taclus-1	4	F	L2	taclus	a	mon	3k	fortis	77	573	12	2.48490665	38	50	3.912023005	3.63758616	1yes	1yes	1yes	92	89	-70	0.036	0.14	239	229	832	1541	2300	68	1467	1833	1767	1933	2400	2000	2643	2321.5
M1-pecyn-1	13	M	L1	pecyn	e	mon	3k	fortis	81	380	22	3.091042453	38	60	4.094344562	3.63758616	1yes	1yes	1yes	73	75	-79	0.026	0.206	131	122	594	1754	2690	75	1100	1200	1300	1475	2250	2200	2443	2321.5
M4-dagr-1	16	M	L1	dagr	a	mon	g	lenis	98	430	28	3.33220451	26	54	3.988984047	3.258096538	1yes	1yes	1yes	85	22	-79	0.021	0.103	178	175	725	1131	2677	78	1233	1475	1650	1900	1725	1820	2825	2322.5
F4-cacen-1	12	F	L1	cacen	a	mon	3k	fortis	52	528	17	2.833213344	17	34	3.526360525	2.833213344	1yes	1yes	1yes	116	114	-79	0.019	0.114	274	269	866	1664	2697	65	1700	1750	2000	2550	2000	2350	2300	2325
Gareth-potel-1	5	M	L2	potel	o	mon	2t	fortis	73	251	14	2.63905733	24	38	3.63758616	3.17805383	1yes	1yes	1yes	39	58	-80	0.017	0.157	122	116	530	900	2610	62	800	1100	1000	1133	1033	1050	3600	2325
George-picio-1	6	M	L2	picio	i	mon	3k	fortis	59	392	25	3.218875825	25	50	3.912023005	3.218875825	1yes	1yes	1yes	70	89	-78	0.017	0.169	111	108	363	1887	2896	71	650	900	1000	850	1350	1100	3550	2325
Cath-cacen-2	2	F	L2	cacen	a	mon	3k	fortis	59	448	12	2.48490665	57	69	4.234106505	4.043051268	1yes	1yes	1yes	80	44	-79	0.015	0.092	219	207	889	1530	2493	78	1600	1650	1867	2200	1500	1700	2960	2330
F3-blodyn-1	11	F	L1	blodyn	o	mon	d	lenis	68	476	22	3.091042453	42	64	4.158883083	3.737669618	1yes	1yes	1yes	125	25	-79	0.017	0.093	234	228	443	1126	3045	70	1450	1400	1400	2250	800	1333	3329	2331
M4-clec-1	16	M	L1	clec	e	mon	3k	fortis	78	260	26	3.258096538	59	85	4.442651256	4.077537444	1yes	1yes	1yes	79	113	4	0.015	0.149	162	150	613	1409	2813	76	1167	1233	1167	1333	1200	1475	3191	2333
Gareth-atal-1	5	M	L2	atal	a	mon	2t	fortis	80	302	26	3.258096538	17	43	3.761200116	2.833213344	1yes	1yes	1yes	66	68	-78	0.02	0.161	123	118	761	1104	2443	63	1300	1200	1267	1667	1500	1575	3100	2337.5
F1-ap-1	9	F	L1	ap	a	mon	1p	fortis	154	392	37	3.610917913	72	109	4.691347882	4.276666119	1yes	1yes	1yes	149	160	3	0.022	0.111	230	215	1026	1473	2879	62	2333	2050	1650	1817	2117	2283	2400	2341.5
F4-blodyn-1	12	F	L1	blodyn	o	mon	d	lenis	67	493	24	3.17805383	40	64	4.158883083	3.688879454	1yes	1yes	1yes	117	21	-80	0.018	0.081	275	257	634	1077	3616	70	1050	1267	1200	1700	2400	2000	2686	2343
